Observation ID,Location ID,Location Name,Observed Property ID,Observed DateTime,Analyzed DateTime,Depth,Depth Unit,Data Classification,Result Value,Result Unit,Source of Rounded Value,Rounded Value,Rounding Specification,Result Status,Result Grade,Medium,Activity ID,Activity Name,Collection Method,Field: Device ID,Field: Device Type,Field: Comment,Lab: Specimen Name,Lab: Analysis Method,Lab: Detection Condition,Lab: Limit Type,Lab: MDL,Lab: MRL,Lab: Quality Flag,Lab: Received DateTime,Lab: Prepared DateTime,Lab: Sample Fraction,Lab: From Laboratory,Lab: Sample ID,Lab: Dilution Factor,Lab: Comment,QC: Type,QC: Source Sample ID,Standards Violations,Specimen: Taxonomy Element,CAS Number,Latitude,Longitude,Elevation,Elevation Unit,Country,State,County,Location Type,Field Visit Start Date,Validation Warnings,Location Group,EA_Lab Batch ID,EA_Observation Composite Stat,EA_Upload File Name
01fc1ccd-a744-4390-a4d6-19ab97fcc4c9,E305895,WQ-3 MOUNT MILLIGAN 104777,Tungsten Total (fl. conc.),2022-05-09 12:49:00.000-08:00,2022-05-17 18:04:00.000-08:00,,,LAB,0.0002,mg/L,,,,Preliminary,Unknown,Water - Fresh,8e04a47f-1b45-4912-94d2-51becc33fe07,3896677;;Water - Fresh;E305895;2022-05-09T12:49:00-08:00,Grab,,,,Metals - Total,"F033;Acid Dig,Centrifuge,ICPMS;EMS Migration",NOT_DETECTED,,0.0002,,,2022-05-11 11:00:00.000-08:00,,TOTAL,CAR,22E1635-03,,,,,,,7440-33-7,55.113234,-123.978491,,,,,,"River, Stream, or Creek",2022-05-09,Statistical Outlier: 2.0E-4 mg/L >= P95 (2.0E-4 mg/L),104777,B2E1904,,water-may-15-108.csv
02180af1-2847-4b67-97ca-1c4003a0ffc6,E305904,WQ-6 MOUNT MILLIGAN 104777,Arsenic Total (fl. conc.),2022-05-09 10:32:00.000-08:00,2022-05-17 18:00:00.000-08:00,,,LAB,0.000144,mg/L,,,,Preliminary,Unknown,Water - Fresh,4d60d982-cc77-4062-a856-8091ddc73222,3896676;;Water - Fresh;E305904;2022-05-09T10:32:00-08:00,Grab,,,,Metals - Total,"F033;Acid Dig,Centrifuge,ICPMS;EMS Migration",,,0.00005,,,2022-05-11 11:00:00.000-08:00,,TOTAL,CAR,22E1635-01,,,,,,,7440-38-2,55.143822,-124.003134,,,,,,"River, Stream, or Creek",2022-05-09,Statistical Outlier: 1.44E-4 mg/L < P5 (1.78E-4 mg/L),104777,B2E1904,,water-may-15-125.csv
021d306b-53ad-4b75-9dc6-6b4d261be150,E104955,KELOWNA STP - MAIN PLANT PE 12211 @ OUTLET OF CHLORINATION TANK 1,Nitrogen Kjel.Tot(N) (fl. conc.),2022-05-06 00:00:00.000-08:00,2022-05-06 00:00:00.000-08:00,,,LAB,1.85,mg/L,,,,Preliminary,Unknown,Water - Waste,307d791f-d86b-43a8-b20c-1524ee0b6ca8,3906533;;Water - Waste;E104955;2022-05-06T00:00:00-08:00,Flow Proportional Composite,,,,Nutrients,1360;Block Dig.Auto.Color;EMS Migration,,,0.01,,,,,,CAR,,,,,,,,,49.8642,-119.4836,,,,,,Outfall,2022-05-06,,12211,,,water-may-16-1770.csv
022e9069-33dc-4f85-9caf-5f7c0d0bd0b7,E104898,PG PULP AND INTERCON PULP PE0390001 OUTFALL,Residue: Non-filterable (TSS) (fl. conc.),2022-05-07 07:01:00.000-08:00,2022-05-07 07:01:00.000-08:00,,,LAB,73,mg/L,,,,Preliminary,Unknown,Water - Waste,b2100cd3-aa80-4355-9071-d125b4ed8d64,3906861;;Water - Waste;E104898;2022-05-07T07:01:00-08:00,Time Composite: Discrete,,,,Physical Properties,"X035;Cent,Glass Fiber Filt105;EMS Migration",,,1,,,,,,PE,,,,,,,,,53.9264,-122.6811,,,,,,Outfall,2022-05-07,,3900,,,water-may-16-1645.csv
024eebd3-49d7-4b22-b90c-3255de47706c,E102984,COMINCO (PE-2753) OUTFALL III,Mercury Dissolved (fl. conc.),2022-05-10 08:45:00.000-08:00,2022-05-12 13:41:00.000-08:00,,,LAB,0.0000073,mg/L,,,,Preliminary,Unknown,Water - Waste,1213832b-394e-4cd0-9b27-978e2b42aad3,4583133;;Water - Waste;E102984;2022-05-10T08:45:00-08:00,Grab,,,,Metals - Dissolved,CVAF;Hg CVAF;EMS Migration,,,0.0000019,,,2022-05-11 11:35:00.000-08:00,,DISSOLVED,MX,ASV781,,,,,,,,49.1042,-117.6606,,,,,,Outfall,2022-05-10,,14388;2753,A575318,,water-may-13-154.csv
02626a9a-6ef0-445b-accd-23f14291b403,E305895,WQ-3 MOUNT MILLIGAN 104777,Phosphorus Ort.Dis-P (fl. conc.),2022-05-09 12:49:00.000-08:00,2022-05-13 04:56:00.000-08:00,,,LAB,0.005,mg/L,,,,Preliminary,Unknown,Water - Fresh,8e04a47f-1b45-4912-94d2-51becc33fe07,3896677;;Water - Fresh;E305895;2022-05-09T12:49:00-08:00,Grab,,,,Nutrients,X044;Ion Chromatography;EMS Migration,NOT_DETECTED,,0.005,,,2022-05-11 11:00:00.000-08:00,,,CAR,22E1635-03,,,,,,,7723-14-0,55.113234,-123.978491,,,,,,"River, Stream, or Creek",2022-05-09,,104777,B2E1531,,water-may-15-108.csv
026af7ef-b82d-4032-b9e5-886415f646bb,E102984,COMINCO (PE-2753) OUTFALL III,Cadmium Total (mass flow),2022-05-19 05:00:00.000-08:00,2022-05-19 05:00:00.000-08:00,,,LAB,0.000132,t/d,,,,Preliminary,Unknown,Water - Waste,310751aa-bec4-4f84-8c0b-05570fd81d32,4415383;;Water - Waste;E102984;2022-05-19T05:00:00-08:00,Flow Proportional Composite,,,,Metals - Total,CALC;Calculation (t/d);EMS Migration,,,0,,,,,TOTAL,PE,,,,,,,,7440-43-9,49.1042,-117.6606,,,,,,Outfall,2022-05-19,,14388;2753,,,water-may-13-154.csv
026eb0fc-286e-44f9-8c98-a46b16c665b6,E305908,WQ-TSFP MOUNT MILLIGAN 104777,Nitrogen Total (fl. conc.),2022-04-26 14:02:00.000-08:00,2022-05-06 00:00:00.000-08:00,,,LAB,2.22,mg/L,,,,Preliminary,Unknown,Water - Waste,e1968a9c-a0a6-4ae7-b30a-dd9cfe62d240,3901412;;Water - Waste;E305908;2022-04-26T14:02:00-08:00,Grab,,,,Nutrients,XCAL;Calculation (mg/L);EMS Migration,,,0.05,,,2022-04-29 09:15:00.000-08:00,,TOTAL,CAR,22D3731-02,,,,,,,,55.116589,-123.99803,,,,,,Outfall,2022-04-26,,104777,,,water-may-15-131.csv
02706767-856b-4ae2-9d9f-ee96c38faaaa,E305895,WQ-3 MOUNT MILLIGAN 104777,Calcium Dissolved (fl. conc.),2022-05-09 12:49:00.000-08:00,2022-05-18 15:35:00.000-08:00,,,LAB,16.6,mg/L,,,,Preliminary,Unknown,Water - Fresh,8e04a47f-1b45-4912-94d2-51becc33fe07,3896677;;Water - Fresh;E305895;2022-05-09T12:49:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.05,,,2022-05-11 11:00:00.000-08:00,,DISSOLVED,CAR,22E1635-03,,,,,,,7440-70-2,55.113234,-123.978491,,,,,,"River, Stream, or Creek",2022-05-09,,104777,B2E1842,,water-may-15-108.csv
027cd488-aba1-4c3a-ac3f-37117de45a13,E103117,QUESNEL; CPP (PE-01152) FINAL LAGOON DISCHARGE,Production Quant. (atd prod.),2022-05-14 06:00:00.000-08:00,2022-05-15 00:00:00.000-08:00,,,LAB,0,adt/d,,,,Preliminary,Unknown,Water - Waste,05dacb8b-054c-45fc-aeef-f773f0e3b159,3907485;;Water - Waste;E103117;2022-05-14T06:00:00-08:00,Time Composite: Continuous Monitor,,,,Physical Properties,X037;Pulp & Paper-Air Dried;EMS Migration,,,0,,,,,,CPP,,,,,,,,,52.975,-122.4981,,,,,,Outfall,2022-05-14,,1152,,,water-may-16-175.csv
02860fad-1ad8-40a7-b330-6e26e34df701,E104623,NTHWD PULP PE00157 FINAL OUTFALL,Flow (Avg) (flow),2022-05-18 07:01:00.000-08:00,2022-05-18 07:01:00.000-08:00,,,LAB,152857,m³/d,,,,Preliminary,Unknown,Water - Waste,cc8f6a53-1b2d-4ad7-b4ca-09570c5d8bc9,3907999;;Water - Waste;E104623;2022-05-18T07:01:00-08:00,Time Composite: Continuous Monitor,,,,Physical Properties,XM10;Meter;EMS Migration,,,0,,,,,,PE,,,,,,,,,53.965,-122.6947,,,,,,Outfall,2022-05-18,Statistical Outlier: 152857.0 m³/d >= P95 (151100.0 m³/d),157,,,water-may-16-1164.csv
028d33de-31ec-4583-bf14-35a880533bc1,E304874,QUL-57,Nitrogen - Nitrite Dissolved (NO2) (fl. conc.),2022-05-10 10:05:00.000-08:00,2022-05-10 10:05:00.000-08:00,0,metre,LAB,0,mg/L,,,,Preliminary,Unknown,Water - Fresh,46e1d03a-f0c6-4322-b1f3-49ab4b880f30,3941520;;0m;Water - Fresh;E304874;2022-05-10T10:05:00-08:00,Grab,,,,Nutrients,CS01;System Calculation;EMS Migration,,,,,,2022-05-11 13:40:00.000-08:00,,DISSOLVED,ALS,,,,,,,,14797-65-0,52.502428,-121.502042,,,,,,Lake or Pond,2022-05-10,,11678,,,water-may-15-27.csv
0297f92c-5c28-475c-a9b9-3a5d97293c00,E305895,WQ-3 MOUNT MILLIGAN 104777,Phosphorus Total (fl. conc.),2022-05-09 12:49:00.000-08:00,2022-05-17 18:04:00.000-08:00,,,LAB,0.013,mg/L,,,,Preliminary,Unknown,Water - Fresh,8e04a47f-1b45-4912-94d2-51becc33fe07,3896677;;Water - Fresh;E305895;2022-05-09T12:49:00-08:00,Grab,,,,Nutrients,"F033;Acid Dig,Centrifuge,ICPMS;EMS Migration",,,0.01,,,2022-05-11 11:00:00.000-08:00,,TOTAL,CAR,22E1635-03,,,,,,,7723-14-0,55.113234,-123.978491,,,,,,"River, Stream, or Creek",2022-05-09,,104777,B2E1904,,water-may-15-108.csv
029e9438-a38f-46da-8c96-a6d2dd5731b8,E305959,MW-12-02D MOUNT MILLIGAN 104777,Arsenic Dissolved (fl. conc.),2022-05-09 13:00:00.000-08:00,2022-05-17 16:41:00.000-08:00,,,LAB,0.00756,mg/L,,,,Preliminary,Unknown,Water - Ground,93decce6-ca77-40ba-8ca7-91a076316be9,3896693;;Water - Ground;E305959;2022-05-09T13:00:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.00005,,,2022-05-11 11:00:00.000-08:00,,DISSOLVED,CAR,22E1634-01,,,,,,,7440-38-2,55.109876,-123.987032,,,,,,Well,2022-05-09,,104777,B2E1842,,water-may-15-157.csv
02a1055f-2914-47e8-8b7a-5f320aa34d9a,E208043,EVCC -ELKVIEW  (PE-425) GODDARD CREEK POND DECANT,Flow (Rate) (flow),2022-05-16 13:56:00.000-08:00,2022-05-16 13:56:00.000-08:00,,,LAB,0.05016597,m³/s,,,,Preliminary,Unknown,Water - Waste,2009a3c5-fe5a-4d10-8f48-b999adda279d,4068541;;Water - Waste;E208043;2022-05-16T13:56:00-08:00,Grab,,,clear no odor,Physical Properties,XM11;Flow Meter;EMS Migration,,,0,,,,,,ECC,,,,,,,,,49.76,-114.8731,,,,,,Outfall,2022-05-16,,425,,,water-may-16-132.csv
02a71062-894e-4b41-ab59-ea9f92b5d153,E104898,PG PULP AND INTERCON PULP PE0390001 OUTFALL,Adsorbable Organic Halides (fl. conc.),2022-05-09 07:01:00.000-08:00,2022-05-09 07:01:00.000-08:00,,,LAB,2.9,mg/L,,,,Preliminary,Unknown,Water - Waste,88a005af-ea7e-487e-bfa4-8f5cb6b50071,3906865;;Water - Waste;E104898;2022-05-09T07:01:00-08:00,Time Composite: Discrete,,,,Aggregate Organics,"X302;Na2SO3,HNO3,TOX Analyzer;EMS Migration",,,0.01,,,,,,PE,,,,,,,,,53.9264,-122.6811,,,,,,Outfall,2022-05-09,,3900,,,water-may-16-1645.csv
02adbc06-2452-46ae-a09b-a05f9bce2d8e,E305910,WQ-NESCRP1 MOUNT MILLIGAN 104777,Beryllium Total (fl. conc.),2022-05-03 12:55:00.000-08:00,2022-05-10 19:40:00.000-08:00,,,LAB,0.000014,mg/L,,,,Preliminary,Unknown,Water - Waste,9f3051ea-efab-4ade-a472-5bfa8b4239a8,3896141;;Water - Waste;E305910;2022-05-03T12:55:00-08:00,Grab,,,,Metals - Total,"F033;Acid Dig,Centrifuge,ICPMS;EMS Migration",,,0.00001,,,2022-05-05 08:15:00.000-08:00,,TOTAL,CAR,22E0746-02,,,,,,,7440-41-7,55.134026,-123.976678,,,,,,Seepage or Seepage Pools,2022-05-03,,104777,B2E1045,,water-may-15-132.csv
02c7c14c-3b8a-4bc4-b513-851bbbd3585d,E102984,COMINCO (PE-2753) OUTFALL III,Lithium Dissolved (fl. conc.),2022-05-10 08:45:00.000-08:00,2022-05-12 17:30:00.000-08:00,,,LAB,0.0026,mg/L,,,,Preliminary,Unknown,Water - Waste,1213832b-394e-4cd0-9b27-978e2b42aad3,4583133;;Water - Waste;E102984;2022-05-10T08:45:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.002,,,2022-05-11 11:35:00.000-08:00,,DISSOLVED,MX,ASV781,,,,,,,,49.1042,-117.6606,,,,,,Outfall,2022-05-10,,14388;2753,A576131,,water-may-13-154.csv
02cc9766-30fb-4915-b406-b641626f0c74,E304670,RED CHRIS - W64 TRAIL CREEK,Nitrate(NO3) + Nitrite(NO2) Dissolved (fl. conc.),2022-05-22 16:05:00.000-08:00,2022-05-22 16:05:00.000-08:00,,,LAB,0.05,mg/L,,,,Preliminary,Unknown,Water - Fresh,e2b32a64-d03a-487b-9280-be8680308c2d,3905049;;Water - Fresh;E304670;2022-05-22T16:05:00-08:00,Grab,,,,Nutrients,CS01;System Calculation;EMS Migration,NOT_DETECTED,,,,,2022-05-30 17:00:00.000-08:00,,DISSOLVED,ALS,,,,,,,,"14797-55-8, 14797-65-0",57.697314,-129.74542,,,,,,"River, Stream, or Creek",2022-05-22,,105017,,,water-may-15-2.csv
02cd0dbb-790c-4039-ad9a-5227b3897de7,E305959,MW-12-02D MOUNT MILLIGAN 104777,Nitrate(NO3) + Nitrite(NO2) Dissolved (fl. conc.),2022-05-09 13:00:00.000-08:00,2022-05-13 04:56:00.000-08:00,,,LAB,0.01,mg/L,,,,Preliminary,Unknown,Water - Ground,93decce6-ca77-40ba-8ca7-91a076316be9,3896693;;Water - Ground;E305959;2022-05-09T13:00:00-08:00,Grab,,,,Nutrients,XCAL;Calculation (mg/L);EMS Migration,NOT_DETECTED,,0.01,,,2022-05-11 11:00:00.000-08:00,,DISSOLVED,CAR,22E1634-01,,,,,,,"14797-55-8, 14797-65-0",55.109876,-123.987032,,,,,,Well,2022-05-09,,104777,,,water-may-15-157.csv
02cd42c0-5ce1-4671-9443-dab4c482baf7,E305948,KP06-8S MOUNT MILLIGAN 104777,Barium Dissolved (fl. conc.),2022-05-10 13:40:00.000-08:00,2022-05-18 17:13:00.000-08:00,,,LAB,0.0473,mg/L,,,,Preliminary,Unknown,Water - Ground,6ddf3b36-0b52-4d2b-b549-0517bf69962b,3897607;;Water - Ground;E305948;2022-05-10T13:40:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.0001,,,2022-05-12 11:00:00.000-08:00,,DISSOLVED,CAR,22E1703-01,,,,,,,7440-39-3,55.135242,-123.979694,,,,,,Well,2022-05-10,,104777,B2E1842,,water-may-15-151.csv
02e5fd5c-30c2-4cd8-81b7-c58b53da7b11,E305948,KP06-8S MOUNT MILLIGAN 104777,Sulfur Dissolved (fl. conc.),2022-05-10 13:40:00.000-08:00,2022-05-18 17:13:00.000-08:00,,,LAB,2.6,mg/L,,,,Preliminary,Unknown,Water - Ground,6ddf3b36-0b52-4d2b-b549-0517bf69962b,3897607;;Water - Ground;E305948;2022-05-10T13:40:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,1,,,2022-05-12 11:00:00.000-08:00,,DISSOLVED,CAR,22E1703-01,,,,,,,7704-34-9,55.135242,-123.979694,,,,,,Well,2022-05-10,,104777,B2E1842,,water-may-15-151.csv
02e8adcd-eee6-420a-bdb6-1ee33f061589,E305942,KP91-A4 MOUNT MILLIGAN 104777,Silver Dissolved (fl. conc.),2022-04-27 10:39:00.000-08:00,2022-05-04 18:47:00.000-08:00,,,LAB,0.00001,mg/L,,,,Preliminary,Unknown,Water - Ground,f13605c2-4163-4b11-85f7-845f556fe9d3,3892886;;Water - Ground;E305942;2022-04-27T10:39:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",NOT_DETECTED,,0.00001,,,2022-04-29 09:15:00.000-08:00,,DISSOLVED,CAR,22D3718-02,,,,,,,7440-22-4,55.115329,-123.976063,,,,,,Well,2022-04-27,Statistical Outlier: 1.0E-5 mg/L >= P95 (1.0E-5 mg/L),104777,B2E0293,,water-may-15-148.csv
02e9d30a-1213-46c3-bde9-ef2d15942851,E304750,OUTLET OF THE SECONDARY POST SEDIMENT POND (FR_PP1),Sulfate Dissolved (fl. conc.),2022-05-05 10:16:00.000-08:00,2022-05-05 10:16:00.000-08:00,,,LAB,360,mg/L,,,,Preliminary,Unknown,Water - Waste,396d261c-3968-44c7-bc50-0ecc13de0221,3921859;;Water - Waste;E304750;2022-05-05T10:16:00-08:00,Grab,,,,Major Ions,X044;Ion Chromatography;EMS Migration,,,0.3,,,,,DISSOLVED,ALS,,,,,,,,14808-79-8,50.193389,-114.913667,,,,,,Outfall,2022-05-05,,424,,,water-may-15-12.csv
02ea0add-9ee6-453b-8a8b-995f74659fca,E305931,WQ-PIT MOUNT MILLIGAN 104777,Residue: Filterable 1.0u (TDS) (fl. conc.),2022-04-26 13:28:00.000-08:00,2022-05-03 00:00:00.000-08:00,,,LAB,201,mg/L,,,,Preliminary,Unknown,Water - Waste,7306d760-4876-433d-89db-459d40650fdc,3901413;;Water - Waste;E305931;2022-04-26T13:28:00-08:00,Grab,,,,Physical Properties,"1032;Gravimetric 1.2um GF filter, 103-5 C;EMS Migration",,,15,,,2022-04-29 09:15:00.000-08:00,,,CAR,22D3731-01,,,,,,,,55.125977,-124.028752,,,,,,Outfall,2022-04-26,Statistical Outlier: 201.0 mg/L < P5 (612.0 mg/L),104777,B2E0365,,water-may-15-143.csv
02eb4af8-8fb7-4ef8-ae6b-eddfd1278434,E102984,COMINCO (PE-2753) OUTFALL III,Mercury Total (mass flow),2022-05-10 05:00:00.000-08:00,2022-05-10 05:00:00.000-08:00,,,LAB,0.00000641,t/d,,,,Preliminary,Unknown,Water - Waste,df25db14-3df0-4b03-8c7a-8caa25c983f1,4415359;;Water - Waste;E102984;2022-05-10T05:00:00-08:00,Flow Proportional Composite,,,,Metals - Total,CALC;Calculation (t/d);EMS Migration,,,0,,,,,TOTAL,PE,,,,,,,,,49.1042,-117.6606,,,,,,Outfall,2022-05-10,,14388;2753,,,water-may-13-154.csv
02efd4b2-22ec-41ec-be72-484ef60982e9,E305908,WQ-TSFP MOUNT MILLIGAN 104777,Bismuth Dissolved (fl. conc.),2022-04-26 14:02:00.000-08:00,2022-05-05 16:21:00.000-08:00,,,LAB,0.00001,mg/L,,,,Preliminary,Unknown,Water - Waste,e1968a9c-a0a6-4ae7-b30a-dd9cfe62d240,3901412;;Water - Waste;E305908;2022-04-26T14:02:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",NOT_DETECTED,,0.00001,,,2022-04-29 09:15:00.000-08:00,,DISSOLVED,CAR,22D3731-02,,,,,,,7440-69-9,55.116589,-123.99803,,,,,,Outfall,2022-04-26,,104777,B2E0299,,water-may-15-131.csv
030465bf-dd81-4396-830c-4d30af525e62,E305908,WQ-TSFP MOUNT MILLIGAN 104777,Selenium Dissolved (fl. conc.),2022-04-26 14:02:00.000-08:00,2022-05-05 16:21:00.000-08:00,,,LAB,0.0017,mg/L,,,,Preliminary,Unknown,Water - Waste,e1968a9c-a0a6-4ae7-b30a-dd9cfe62d240,3901412;;Water - Waste;E305908;2022-04-26T14:02:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.0001,,,2022-04-29 09:15:00.000-08:00,,DISSOLVED,CAR,22D3731-02,,,,,,,7782-49-2,55.116589,-123.99803,,,,,,Outfall,2022-04-26,,104777,B2E0299,,water-may-15-131.csv
03176955-0eb1-47c2-bc3b-6d2da7e5e079,E305942,KP91-A4 MOUNT MILLIGAN 104777,pH (acidity),2022-04-27 10:39:00.000-08:00,2022-05-03 22:08:00.000-08:00,,,LAB,7.27,pH units,,,,Preliminary,Unknown,Water - Ground,f13605c2-4163-4b11-85f7-845f556fe9d3,3892886;;Water - Ground;E305942;2022-04-27T10:39:00-08:00,Grab,,,,Physical Properties,X330;Meter;EMS Migration,,,0.1,,,2022-04-29 09:15:00.000-08:00,,,CAR,22D3718-02,,,,,,,,55.115329,-123.976063,,,,,,Well,2022-04-27,,104777,B2E0326,,water-may-15-148.csv
03176d1b-cf0f-4dff-b04c-37cecd20e136,E208045,JOHNSON CK D/S MINE,Iron Total (fl. conc.),2022-04-20 00:00:00.000-08:00,2022-05-05 00:00:00.000-08:00,,,LAB,0.043,mg/L,,,,Preliminary,Unknown,Water - Fresh,f4db2111-d5be-41c9-9d64-fa09edb43bd0,4071968;;Water - Fresh;E208045;2022-04-20T00:00:00-08:00,Grab,,,,Metals - Total,"F082;Aliquot,HNO3/HCL dig,ICPMS;EMS Migration",,,0.01,,,2022-04-21 11:15:00.000-08:00,,TOTAL,ALS,007,,,,,,,,51.1578,-119.8306,,,,,,"River, Stream, or Creek",2022-04-20,,,KS2201326,,water-may-16-135.csv
0327da75-f896-4eac-8955-24a2a04e7827,E104623,NTHWD PULP PE00157 FINAL OUTFALL,Flow (Avg) (flow),2022-05-13 07:01:00.000-08:00,2022-05-13 07:01:00.000-08:00,,,LAB,142363,m³/d,,,,Preliminary,Unknown,Water - Waste,498e4959-a586-4c50-b412-ed6a369531da,3907987;;Water - Waste;E104623;2022-05-13T07:01:00-08:00,Time Composite: Continuous Monitor,,,,Physical Properties,XM10;Meter;EMS Migration,,,0,,,,,,PE,,,,,,,,,53.965,-122.6947,,,,,,Outfall,2022-05-13,,157,,,water-may-16-1164.csv
032fa9f8-c3ef-45c6-90f4-aec1aa227e9d,0500629,SIMILKAMEEN RIVER @ PRINCETON,Palladium Dissolved (fl. conc.),2022-04-19 09:30:00.000-08:00,2022-05-13 17:13:00.000-08:00,,,LAB,0.000002,mg/L,,,,Preliminary,Unknown,Water - Fresh,a26703d1-fa47-435c-8f1a-5a04f8500b11,4047426;;Water - Fresh;0500629;2022-04-19T09:30:00-08:00,Grab,,,Mostly cloudy; no precip; light wind; 50%cc; snow west of town in last 48hrs; water level low for time of year; flow moderate; colour/clarity clear; black dot for bottle with preservative added..,Metals - Dissolved,"X556;Metals in water, dissolved, ""in-bottle"" digestion, ICP-SFMS;EMS Migration",NOT_DETECTED,,0.000002,,,,,DISSOLVED,NTL,VA22A8179,,,,,,,,49.4591,-120.50393,,,,,,"River, Stream, or Creek",2022-04-19,Statistical Outlier: 2.0E-6 mg/L >= P95 (2.0E-6 mg/L),,,,water-may-16-243.csv
034509ae-25c5-48f9-b9d3-409e1e42036b,E304750,OUTLET OF THE SECONDARY POST SEDIMENT POND (FR_PP1),Temperature-Field (temp.),2022-05-11 12:29:00.000-08:00,2022-05-11 12:29:00.000-08:00,,,FIELD,6.4,degC,,,,Preliminary,Unknown,Water - Waste,,,Grab,,Thermometer,,,,,,,,,,,,,,,,,,,,,50.193389,-114.913667,,,,,,Outfall,2022-05-11,,424,,,water-may-15-12.csv
0345a4e8-c0c1-4dc9-9c8c-96e026d3f77a,E305900,WQ-4 MOUNT MILLIGAN 104777,Hardness Total (Total) (fl. conc.),2022-05-15 12:03:00.000-08:00,2022-05-15 12:03:00.000-08:00,,,LAB,38.74058,mg/L,,,,Preliminary,Unknown,Water - Fresh,6143b8ef-5835-40b1-8545-3faee0837c1b,3900167;;Water - Fresh;E305900;2022-05-15T12:03:00-08:00,Grab,,,,Major Ions,CS01;System Calculation;EMS Migration,,,,,,2022-05-19 10:00:00.000-08:00,,TOTAL,CAR,,,,,,,,,55.125931,-123.951435,,,,,,"River, Stream, or Creek",2022-05-15,Statistical Outlier: 38.74058 mg/L < P5 (44.86404 mg/L),104777,,,water-may-15-118.csv
03538e0d-0cdb-470a-9663-f09a31756217,0500720,OKANAGAN R AT ROAD 18 BRIDGE NEAR OLIVER,Selenium Total (fl. conc.),2022-04-13 14:55:00.000-08:00,2022-05-11 02:14:00.000-08:00,,,LAB,0.00038,mg/L,,,,Preliminary,Unknown,Water - Fresh,331d38a0-4ded-42b9-afaf-9e18eb3a480c,4047471;;Water - Fresh;0500720;2022-04-13T14:55:00-08:00,Grab,,,,Metals - Total,"X555;Metals in water, total, ""in-bottle"" digestion, ICP-SFMS;EMS Migration",,,0.00001,,,,,TOTAL,NTL,VA22A7883,,,,,,,7782-49-2,49.1145,-119.5662,,,,,,"River, Stream, or Creek",2022-04-13,,,,,water-may-16-296.csv
0357b2fc-cc54-43d3-bbed-5e7967946ebd,E305976,WQ-MCSCRSS MOUNT MILLIGAN 104777,Nitrogen Ammonia Dissolved (fl. conc.),2022-05-03 10:23:00.000-08:00,2022-05-10 00:00:00.000-08:00,,,LAB,0.022,mg/L,,,,Preliminary,Unknown,Water - Waste,71c8ce08-463a-4547-a9b3-7fb2f4eb24ac,3896139;;Water - Waste;E305976;2022-05-03T10:23:00-08:00,Grab,,,,Nutrients,X054;Phenate-Colorimetric;EMS Migration,,,0.02,,,2022-05-05 08:15:00.000-08:00,,DISSOLVED,CAR,22E0746-01,,,,,,,7664-41-7,55.114049,-123.973243,,,,,,Seepage or Seepage Pools,2022-05-03,,104777,B2E1105,,water-may-15-165.csv
03584f15-8488-41d4-b134-369f2147cb4b,E104898,PG PULP AND INTERCON PULP PE0390001 OUTFALL,Production Quant. (atd prod.),2022-05-05 07:01:00.000-08:00,2022-05-05 07:01:00.000-08:00,,,LAB,1873.2,adt/d,,,,Preliminary,Unknown,Water - Waste,3bc706f6-3ce9-4926-a33e-a74ebd1b978b,3917321;;Water - Waste;E104898;2022-05-05T07:01:00-08:00,Time Composite: Continuous Monitor,,,,Physical Properties,X037;Pulp & Paper-Air Dried;EMS Migration,,,0,,,,,,PE,,,,,,,,,53.9264,-122.6811,,,,,,Outfall,2022-05-05,,3900,,,water-may-16-1645.csv
035bd4b0-1307-4913-ae82-6d743caf81ae,0600011,FRASER RIVER AT MARGUERITE,Tungsten Dissolved (fl. conc.),2022-04-13 08:40:00.000-08:00,2022-05-11 00:06:00.000-08:00,,,LAB,0.000008,mg/L,,,,Preliminary,Unknown,Water - Fresh,97a7a009-fad2-402e-b87c-37e15bbac652,4047508;REPLICATE;Water - Fresh;0600011;2022-04-13T08:40:00-08:00,Grab,,,,Metals - Dissolved,"X556;Metals in water, dissolved, ""in-bottle"" digestion, ICP-SFMS;EMS Migration",,,0.000003,,,,,DISSOLVED,NTL,VA22A7876,,,REPLICATE,,,,7440-33-7,52.5294,-122.44635,,,,,,"River, Stream, or Creek",2022-04-13,,,,,water-may-16-422.csv
